word,POS,tag
THEREFORE,NNP,O
THIS,NNP,O
AGREEMENT,NNP,O
OF,NNP,O
LEASE,NNP,O
WITNESSETH,NNP,O
SOS,NNP,O
RENTAL,NNP,O
LEASE,NNP,O
PERIOD,NNP,O
The,DT,O
Lease,NNP,O
is,VBZ,O
for,IN,O
a,DT,O
period,NN,O
of,IN,O
11,CD,O
Eleven,NNP,B-end
months,NNS,I-end
effective,JJ,O
from,IN,O
11th,CD,B-startdate
day,NN,I-startdate
of,IN,I-startdate
March,NNP,I-startdate
2012,CD,I-startdate
to,TO,O
10th,CD,B-enddate
day,NN,I-enddate
of,IN,I-enddate
February,NNP,I-enddate
2013,CD,I-enddate
SOS,NNP,O
SECURITY,NNP,O
DEPOSIT,NNP,O
The,DT,O
TENANT,NNP,O
has,VBZ,O
paid,VBN,O
Rs,NNP,O
30,CD,O
0,CD,O
Rupees,NNP,B-value
Thirty,NNP,I-value
Thousand,NNP,I-value
only,RB,O
in,IN,O
Post,NNP,O
Dated,NNP,O
Cheque,NNP,O
Cheque,NNP,O
Dated,VBD,O
31,CD,O
3,CD,O
2012,CD,O
on,IN,O
5,CD,O
3,CD,O
2012,CD,O
in,IN,O
advance,NN,O
to,TO,O
the,DT,O
LANDLORD,NNP,O
towards,NNS,O
SECURITY,NNP,O
DEPOSIT,NNP,O
and,CC,O
hereby,VBD,O
the,DT,O
LANDLORD,NNP,O
acknowledges,VBZ,O
the,DT,O
receipt,NN,O
of,IN,O
the,DT,O
above,NN,O
said,VBD,O
amount,NN,O
This,DT,O
amount,NN,O
shall,MD,O
not,RB,O
carry,VB,O
any,DT,O
Interest,NNP,O
and,CC,O
shall,MD,O
be,VB,O
refunded,VBN,O
by,IN,O
the,DT,O
LANDLORD,NNP,O
to,TO,O
the,DT,O
TENANT,NNP,O
after,IN,O
deducting,VBG,O
any,DT,O
outstanding,JJ,O
arrears,NNS,O
which,WDT,O
shall,MD,O
include,VB,O
unpaid,JJ,O
rent,NN,O
key,JJ,O
replacement,NN,O
costs,NNS,O
cost,NN,O
for,IN,O
repair,NN,O
of,IN,O
damages,NNS,O
to,TO,O
SCHEDULE,NNP,O
PREMISES,NNP,O
and,CC,O
or,CC,O
common,JJ,O
areas,NNS,O
above,IN,O
ordinary,JJ,O
wear,NN,O
and,CC,O
tear,JJ,O
and,CC,O
any,DT,O
other,JJ,O
amount,NN,O
legally,RB,O
allowable,JJ,O
under,IN,O
the,DT,O
terms,NNS,O
of,IN,O
this,DT,O
agreement,NN,O
when,WRB,O
the,DT,O
TENANT,NNP,O
hand,NN,O
over,IN,O
the,DT,O
vacant,JJ,O
possession,NN,O
of,IN,O
the,DT,O
SCHEDULE,NNP,O
PREMISES,NNP,O
to,TO,O
the,DT,O
LANDLORD,NNP,O
If,IN,O
the,DT,O
SECURITY,NNP,O
DEPOSIT,NNP,O
does,VBZ,O
not,RB,O
cover,VB,O
such,JJ,O
costs,NNS,O
and,CC,O
damages,NNS,O
the,DT,O
TENANT,NNP,O
shall,MD,O
immediately,RB,O
pay,VB,O
the,DT,O
said,VBD,O
additional,JJ,O
costs,NNS,O
for,IN,O
damages,NNS,O
to,TO,O
the,DT,O
LANDLORD,NNP,O
SOS,NNP,O
MONTHLY,NNP,O
RENT,NNP,O
The,DT,O
TENANT,NNP,O
has,VBZ,O
agreed,VBN,O
to,TO,O
pay,VB,O
a,DT,O
RENT,NNP,O
of,IN,O
Rs,NNP,O
9000,CD,O
Rupees,NNP,O
Nine,NNP,O
Thousand,NNP,O
only,RB,O
per,VBZ,O
month,NN,O
to,TO,O
be,VB,O
paid,VBN,O
on,IN,O
or,CC,O
before,IN,O
5th,CD,O
day,NN,O
of,IN,O
the,DT,O
succeeding,VBG,O
English,NNP,O
calendar,NN,O
month,NN,O
SOS,NNP,O
ELECTRICITY,NNP,O
CHARGES,NNP,O
The,DT,O
Flat,NNP,O
having,VBG,O
3,CD,O
phase,JJ,O
connection,NN,O
and,CC,O
a,DT,O
separate,JJ,O
Energy,NNP,O
meter,NN,O
The,DT,O
TENANT,NNP,O
shall,MD,O
pay,VB,O
the,DT,O
electricity,NN,O
consumption,NN,O
charges,NNS,O
directly,RB,O
to,TO,O
the,DT,O
concerned,JJ,O
authorities,NNS,O
before,IN,O
the,DT,O
due,JJ,O
date,NN,O
Any,NNP,O
charges,VBZ,O
penalties,NNS,O
fees,NNS,O
interest,NN,O
etc,RB,O
levied,VBN,O
by,IN,O
the,DT,O
TNEB,NNP,O
during,IN,O
the,DT,O
Rental,JJ,O
period,NN,O
shall,MD,O
be,VB,O
borne,VBN,O
by,IN,O
the,DT,O
TENANT,NNP,O
and,CC,O
shall,MD,O
be,VB,O
recovered,VBN,O
by,IN,O
the,DT,O
LANDLORD,NNP,O
from,IN,O
the,DT,O
Security,NNP,O
Deposit,NNP,O
The,DT,O
TENANT,NNP,O
has,VBZ,O
to,TO,O
hand,NN,O
over,IN,O
the,DT,O
Electricity,NNP,O
card,NN,O
with,IN,O
bills,NNS,O
to,TO,O
the,DT,O
LANDLORD,NNP,O
WHILE,NNP,O
VACATING,NNP,O
THE,NNP,O
SCHEDULE,NNP,O
PREMISES,NNP,O
SOS,NNP,O
3,CD,O
SOS,NNP,O
OTHER,NNP,O
CHARGES,NNP,O
The,DT,O
TENANT,NNP,O
shall,MD,O
bear,VB,O
the,DT,O
monthly,JJ,O
maintenance,NN,O
charges,NNS,O
water,NN,O
consumption,NN,O
charges,NNS,O
and,CC,O
any,DT,O
other,JJ,O
common,JJ,O
charges,NNS,O
If,IN,O
any,DT,O
during,IN,O
the,DT,O
period,NN,O
of,IN,O
Rental,JJ,O
Lease,NNP,O
TENANT,NNP,O
has,VBZ,O
to,TO,O
abide,VB,O
to,TO,O
the,DT,O
Rules,NNP,O
and,CC,O
Regulations,NNPS,O
of,IN,O
the,DT,O
Association,NNP,O
SOS,NNP,O
USAGE,NNP,O
OF,IN,O
THE,NNP,O
SCHEDULE,NNP,O
PREMISES,NNP,O
The,DT,O
TENANT,NNP,O
shall,MD,O
keep,VB,O
the,DT,O
SCHEDULE,NNP,O
PREMISES,NNP,O
in,IN,O
good,JJ,O
and,CC,O
tenantable,JJ,O
condition,NN,O
using,VBG,O
the,DT,O
same,JJ,O
for,IN,O
residential,JJ,O
purpose,NN,O
only,RB,O
and,CC,O
shall,MD,O
hand,NN,O
over,IN,O
the,DT,O
same,JJ,O
to,TO,O
the,DT,O
LANDLORD,NNP,O
on,IN,O
the,DT,O
expiry,NN,O
of,IN,O
Rental,JJ,O
Lease,NNP,O
agreement,NN,O
in,IN,O
good,JJ,O
condition,NN,O
SOS,NNP,O
The,DT,O
TENANT,NNP,O
shall,MD,O
not,RB,O
assign,VB,O
transfer,NN,O
sublet,NN,O
or,CC,O
part,NN,O
with,IN,O
possession,NN,O
of,IN,O
the,DT,O
Schedule,NNP,O
premises,NNS,O
or,CC,O
any,DT,O
portion,NN,O
thereof,NN,O
to,TO,O
anyone,NN,O
without,IN,O
the,DT,O
written,VBN,O
consent,NN,O
of,IN,O
the,DT,O
LANDLORD,NNP,O
The,DT,O
TENANT,NNP,O
shall,MD,O
not,RB,O
make,VB,O
any,DT,O
structural,JJ,O
alteration,NN,O
to,TO,O
the,DT,O
SCHEDULE,NNP,O
PREMISES,NNP,O
without,IN,O
the,DT,O
written,VBN,O
permission,NN,O
of,IN,O
the,DT,O
LANDLORD,NNP,O
SOS,NNP,O
Nailing,NNP,O
and,CC,O
damaging,VBG,O
the,DT,O
walls,NNS,O
spoiling,VBG,O
the,DT,O
floor,NN,O
windows,VBZ,O
all,DT,O
Woodwork,NNP,O
cupboard,NN,O
mirrors,NNS,O
lofts,VBP,O
almirah,JJ,O
slabs,NN,O
and,CC,O
Granite,NNP,O
slabs,NN,O
of,IN,O
kitchen,NN,O
should,MD,O
be,VB,O
strictly,RB,O
avoided,VBN,O
by,IN,O
the,DT,O
TENANT,NNP,O
Any,NNP,O
damage,NN,O
caused,VBD,O
be,VB,O
set,VBN,O
right,RB,O
at,IN,O
the,DT,O
cost,NN,O
of,IN,O
the,DT,O
TENANT,NNP,O
SOS,NNP,O
The,DT,O
electrical,JJ,O
fixtures,NNS,O
fitted,VBN,O
in,IN,O
the,DT,O
SCHEDULE,NNP,O
PREMISES,NNP,O
by,IN,O
the,DT,O
LANDLORD,NNP,O
the,DT,O
names,NNS,O
of,IN,O
the,DT,O
items,NNS,O
are,VBP,O
listed,VBN,O
out,RP,O
below,IN,O
have,VBP,O
to,TO,O
be,VB,O
maintained,VBN,O
by,IN,O
the,DT,O
TENANT,NNP,O
and,CC,O
entrusted,VBN,O
to,TO,O
the,DT,O
LANDLORD,NNP,O
in,IN,O
good,JJ,O
working,VBG,O
condition,NN,O
The,DT,O
repair,NN,O
and,CC,O
or,CC,O
replacement,NN,O
cost,NN,O
of,IN,O
the,DT,O
electrical,JJ,O
and,CC,O
plumbing,JJ,O
items,NNS,O
shall,MD,O
be,VB,O
borne,VBN,O
by,IN,O
the,DT,O
TENANT,NNP,O
during,IN,O
the,DT,O
Rental,NNP,O
Lease,NNP,O
SOS,NNP,O
The,DT,O
following,JJ,O
keys,NNS,O
handed,VBD,O
over,RP,O
to,TO,O
the,DT,O
TENANT,NNP,O
on,IN,O
SOS,NNP,O
Electrical,NNP,O
Items,NNP,O
provided,VBD,O
in,IN,O
the,DT,O
schedule,NN,O
premises,VBZ,O
SOS,NNP,O
PARKING,NNP,O
The,DT,O
TENANT,NNP,O
is,VBZ,O
entitled,VBN,O
to,TO,O
park,VB,O
1,CD,O
cars,NNS,O
1,CD,O
2,CD,O
Wheelers,NNS,O
1,CD,O
or,CC,O
2,CD,O
in,IN,O
No,DT,O
in,IN,O
the,DT,O
space,NN,O
provided,VBN,O
in,IN,O
the,DT,O
Ground,NNP,O
Floor,NNP,O
SOS,NNP,O
NOISE,NNP,O
The,DT,O
TENANT,NNP,O
agrees,VBZ,O
not,RB,O
to,TO,O
cause,VB,O
or,CC,O
allow,VB,O
any,DT,O
noise,NN,O
or,CC,O
activity,NN,O
on,IN,O
the,DT,O
premises,NNS,O
which,WDT,O
might,MD,O
disturb,VB,O
the,DT,O
atmosphere,NN,O
and,CC,O
peace,NN,O
of,IN,O
other,JJ,O
occupants,NNS,O
and,CC,O
or,CC,O
neighbors,NNS,O
Said,NNP,O
Noise,NNP,O
and,CC,O
or,CC,O
Activity,NNP,O
shall,MD,O
be,VB,O
a,DT,O
breach,NN,O
of,IN,O
this,DT,O
agreement,NN,O
SOS,NNP,O
PROPERTY,NNP,O
MAINTENANCE,NNP,O
The,DT,O
TENANT,NNP,O
shall,MD,O
be,VB,O
responsible,JJ,O
for,IN,O
keeping,VBG,O
the,DT,O
kitchen,NN,O
and,CC,O
bathroom,NN,O
drains,NNS,O
free,JJ,O
of,IN,O
things,NNS,O
that,WDT,O
may,MD,O
cause,VB,O
clogging,NN,O
of,IN,O
the,DT,O
drains,NNS,O
Repair,NNP,O
charges,NNS,O
if,IN,O
any,DT,O
due,JJ,O
to,TO,O
clogging,VBG,O
of,IN,O
drains,NNS,O
shall,MD,O
be,VB,O
borne,VBN,O
by,IN,O
the,DT,O
TENANT,NNP,O
Garbage,NNP,O
and,CC,O
waste,NN,O
should,MD,O
be,VB,O
disposed,VBN,O
of,IN,O
in,IN,O
a,DT,O
clean,JJ,O
and,CC,O
sanitary,JJ,O
manner,NN,O
SOS,NNP,O
RIGHT,NNP,O
TO,NNP,O
INSPECT,NNP,O
The,DT,O
TENANT,NNP,O
shall,MD,O
allow,VB,O
the,DT,O
LANDLORD,NNP,O
or,CC,O
his,PRP$,O
her,PRP$,O
representative,NN,O
for,IN,O
inspection,NN,O
of,IN,O
the,DT,O
SCHEDULE,NNP,O
PREMISES,NNP,O
or,CC,O
to,TO,O
make,VB,O
any,DT,O
repairs,JJ,O
additions,NNS,O
or,CC,O
alterations,NNS,O
if,IN,O
any,DT,O
of,IN,O
his,PRP$,O
her,PRP$,O
choice,NN,O
at,IN,O
reasonable,JJ,O
time,NN,O
SOS,NNP,O
11,CD,O
PERIODIC,NNP,O
REVISION,NNP,O
OF,NNP,O
RENT,NNP,O
The,DT,O
TENANT,NNP,O
undertake,NN,O
to,TO,O
pay,VB,O
the,DT,O
LANDLORD,NNP,O
the,DT,O
enhanced,JJ,O
rent,NN,O
after,IN,O
every,DT,O
11,CD,O
Eleven,JJ,O
months,NNS,O
at,IN,O
the,DT,O
rate,NN,O
of,IN,O
10,CD,O
over,IN,O
the,DT,O
then,RB,O
existing,VBG,O
rate,NN,O
of,IN,O
rent,NN,O
in,IN,O
the,DT,O
event,NN,O
of,IN,O
the,DT,O
Rental,NNP,O
Lease,NNP,O
getting,VBG,O
extended,VBN,O
after,IN,O
the,DT,O
expiry,NN,O
of,IN,O
the,DT,O
earlier,JJR,O
Rental,JJ,O
Lease,NNP,O
period,NN,O
SOS,NNP,O
TERMINATION,NNP,O
After,IN,O
expiry,NN,O
of,IN,O
the,DT,O
leasing,NN,O
period,NN,O
this,DT,O
agreement,NN,O
is,VBZ,O
automatically,RB,O
renewed,VBN,O
for,IN,O
a,DT,O
Rental,JJ,O
Lease,NNP,O
period,NN,O
of,IN,O
11,CD,B-notice
Eleven,NNP,I-notice
months,NNS,O
written,VBN,O
notice,JJ,O
intention,NN,O
to,TO,O
terminate,VB,O
2,CD,O
month,NN,O
xe2,NNP,O
x80,NNP,O
x99s,NNP,O
rent,NN,O
to,TO,O
the,DT,O
LANDLORD,NNP,O
in,IN,O
lieu,NN,O
of,IN,O
the,DT,O
notice,NN,O
should,MD,O
be,VB,O
paid,VBN,O
by,IN,O
the,DT,O
TENANT,NN,O
if,IN,O
he,PRP,O
she,PRP,O
vacates,VBZ,O
without,IN,O
giving,VBG,O
notice,JJ,O
Both,NNP,O
parties,NNS,O
are,VBP,O
at,IN,O
liberty,NN,O
to,TO,O
terminate,VB,O
the,DT,O
lease,NN,O
by,IN,O
a,DT,O
clear,JJ,O
2,CD,O
months,NNS,O
notice,RB,O
in,IN,O
writing,VBG,O
SOS,NNP,O
CHANGE,NNP,O
OF,IN,O
TERMS,NNP,O
The,DT,O
terms,NNS,O
and,CC,O
conditions,NNS,O
of,IN,O
this,DT,O
agreement,NN,O
are,VBP,O
subject,JJ,O
to,TO,O
future,JJ,O
change,NN,O
by,IN,O
the,DT,O
LANDLORD,NNP,O
after,IN,O
the,DT,O
expiry,NN,O
of,IN,O
the,DT,O
agreed,JJ,O
lease,NN,O
period,NN,O
upon,IN,O
a,DT,O
30,CD,O
day,NN,O
written,VBN,O
notice,RB,O
setting,VBG,O
forth,NN,O
such,JJ,O
change,NN,O
delivered,VBN,O
to,TO,O
the,DT,O
TENANT,NNP,O
SOS,NNP,O
VACATION,NNP,O
OF,NNP,O
SCHEDULE,NNP,O
PREMISES,NNP,O
The,DT,O
premises,NNS,O
shall,MD,O
be,VB,O
considered,VBN,O
vacated,VBN,O
only,RB,O
after,IN,O
all,DT,O
areas,NNS,O
including,VBG,O
storage,NN,O
areas,NNS,O
are,VBP,O
clear,JJ,O
of,IN,O
all,DT,O
TENANTS,NNP,O
belongings,NNS,O
and,CC,O
key,JJ,O
and,CC,O
other,JJ,O
property,NN,O
furnished,VBN,O
for,IN,O
TENANTS,NNP,O
use,NN,O
are,VBP,O
returned,VBN,O
to,TO,O
the,DT,O
LANDLORD,NNP,O
If,IN,O
the,DT,O
TENANT,NNP,O
fail,NN,O
to,TO,O
vacate,VB,O
all,DT,O
possessions,NNS,O
on,IN,O
or,CC,O
before,IN,O
the,DT,O
termination,NN,O
date,NN,O
the,DT,O
TENANT,NNP,O
shall,MD,O
be,VB,O
liable,JJ,O
for,IN,O
additional,JJ,O
rent,NN,O
and,CC,O
damages,NNS,O
due,JJ,O
to,TO,O
LANDLORD,NNP,O
xe2,NNP,O
x80,NNP,O
x99S,NNP,O
loss,NN,O
of,IN,O
prospective,JJ,O
new,JJ,O
renters,NNS,O
SOS,VBP,O
The,DT,O
TENANT,NN,O
does,VBZ,O
hereby,RB,O
confirm,VB,O
having,VBG,O
taken,VBN,O
delivery,NN,O
of,IN,O
Schedule,NNP,O
premises,NNS,O
from,IN,O
the,DT,O
LANDLORD,NNP,O
on,IN,O
this,DT,O
day,NN,O
SOS,NNP,O
SCHEDULE,NNP,O
SOS,NNP,O
4,CD,O
2339,CD,O
Plotno,NNP,O
2A,CD,O
PranavBhoorni,NNP,O
5thstreet,CD,O
ShankaraPuram,NNP,O
Sithalapakka,NNP,O
m,VBD,O
Chennai,NNP,O
600126,CD,O
SOS,NNP,O
IN,NNP,O
WITNESS,NNP,O
WHEREOF,NNP,O
the,DT,O
parties,NNS,O
to,TO,O
this,DT,O
AGREEMENT,NNP,O
OF,NNP,O
LEASE,NNP,O
have,VBP,O
set,VBN,O
their,PRP$,O
respective,JJ,O
hands,NNS,O
on,IN,O
the,DT,O
date,NN,O
month,NN,O
and,CC,O
year,NN,O
first,RB,O
above,IN,O
written,VBN,O
in,IN,O
the,DT,O
presence,NN,O
of,IN,O
the,DT,O
following,JJ,O
witnesses,NNS,O
SOS,NNP,O
WITNESSES,NNP,O
SOS,NNP,O
Mr,NNP,O
M,NNP,O
Santosh,NNP,O
SOS,NNP,O
LANDLORD,NNP,O
SOS,NNP,O
Mr,NNP,O
B,NNP,O
Jeyanth,NNP,O
SOS,NNP,O
TENANT,NNP,O
SOS,NNP,O
RENTAL,NNP,O
AGREEMENT,NNP,O
SOS,NNP,O
This,DT,O
Rental,JJ,O
Agreement,NN,O
is,VBZ,O
made,VBN,O
and,CC,O
executed,VBN,O
at,IN,O
Bangalore,NNP,O
on,IN,O
this,DT,O
the,DT,O
1st,CD,B-startdate
May,NNP,I-startdate
2005,CD,I-startdate
by,IN,O
and,CC,O
between,IN,O
SOS,NNP,O
Mrs,NNP,B-partyone
S,NNP,I-partyone
Sakunthala,NNP,I-partyone
SOS,NNP,O
Hno,NNP,O
4E,CD,O
10,CD,O
12,CD,O
1,CD,O
SOS,NNP,O
REDNAM,NNP,O
ALCAZAR,NNP,O
SOS,NNP,O
Opp,NNP,O
SBI,NNP,O
Main,NNP,O
Old,NNP,O
Jail,NNP,O
Road,NNP,O
Jn,NNP,O
SOS,NNP,O
Vishakapatnam,NNP,O
530020,CD,O
SOS,NNP,O
Hereinafter,NNP,O
called,VBD,O
as,IN,O
the,DT,O
xe2,NNP,O
x80,NNP,O
x9cLESSOR,NNP,O
xe2,NNP,O
x80,NNP,O
x9d,NNP,O
which,WDT,O
expression,VBP,O
shall,MD,O
mean,VB,O
and,CC,O
include,VB,O
wherever,WRB,O
the,DT,O
context,NN,O
so,RB,O
requires,VBZ,O
admits,VBZ,O
his,PRP$,O
heirs,NN,O
executors,NNS,O
representatives,NNS,O
and,CC,O
assigns,NNS,O
of,IN,O
the,DT,O
ONE,NNP,O
PART,NNP,O
SOS,NNP,O
And,CC,O
SOS,NNP,O
V,NNP,B-partytwo
V,NNP,I-partytwo
Ravi,NNP,I-partytwo
Kian,NNP,I-partytwo
xe2,NNP,O
x80,NNP,O
x9e,NNP,O
SOS,NNP,O
S,NNP,O
o,MD,O
V,NNP,O
R,NNP,O
G,NNP,O
Sastry,NNP,O
SOS,NNP,O
A,NNP,O
S,NNP,O
Rao,NNP,O
Nagar,NNP,O
SOS,NNP,O
Hyderabad,NNP,O
Andhra,NNP,O
Pradesh,NNP,O
36,CD,O
SOS,NNP,O
Hereinafter,NNP,O
called,VBD,O
the,DT,O
xe2,NNP,O
x80,NNP,O
x9cLESSEE,NNP,O
xe2,NNP,O
x80,NNP,O
x9d,NNP,O
Which,NNP,O
expression,NN,O
shall,MD,O
mean,VB,O
and,CC,O
include,VB,O
wherever,WRB,O
the,DT,O
context,NN,O
so,RB,O
requires,VBZ,O
admits,VBZ,O
his,PRP$,O
executors,NNS,O
representatives,NNS,O
and,CC,O
assigns,NNS,O
of,IN,O
the,DT,O
OTHER,NNP,O
PART,NNP,O
SOS,NNP,O
WITNESSES,NNP,O
AS,NNP,O
FOLLOWS,NNP,O
SOS,NNP,O
Whereas,NNP,O
the,DT,O
Lessor,NNP,O
is,VBZ,O
the,DT,O
absolute,JJ,O
owner,NN,O
of,IN,O
the,DT,O
Fourth,NNP,O
Floor,NNP,O
residential,JJ,O
premises,NNS,O
bearing,VBG,O
No,DT,O
407A,CD,O
T,NNP,O
C,NNP,O
Palya,NNP,O
Main,NNP,O
Road,NNP,O
Ram,NNP,O
murthy,NN,O
nagar,NN,O
Bangalore,NNP,O
16,CD,O
which,WDT,O
are,VBP,O
morefully,RB,O
described,VBN,O
in,IN,O
the,DT,O
Schedule,NNP,O
written,VBN,O
here,RB,O
under,IN,O
and,CC,O
hereinafter,NN,O
referred,VBD,O
to,TO,O
as,IN,O
the,DT,O
xe2,NNP,O
x80,NNP,O
x9cSchedule,NNP,O
Property,NNP,O
xe2,NNP,O
x80,NNP,O
x9d,NNP,O
SOS,NNP,O
Whereas,NNP,O
the,DT,O
Lessor,NNP,O
has,VBZ,O
agreed,VBN,O
to,TO,O
grant,VB,O
a,DT,O
lease,NN,O
of,IN,O
the,DT,O
said,VBD,O
premises,NNS,O
to,TO,O
the,DT,O
Lessee,NNP,O
under,IN,O
the,DT,O
following,JJ,O
terms,NNS,O
and,CC,O
conditions,NNS,O
SOS,NNP,O
DURATION,NNP,O
The,DT,O
duration,NN,O
of,IN,O
the,DT,O
Lease,NNP,O
shall,MD,O
be,VB,O
for,IN,O
a,DT,O
period,NN,O
of,IN,O
11,CD,O
Eleven,NNP,B-end
months,NNS,I-end
commencing,VBG,O
from,IN,O
1st,CD,B-startdate
April,NNP,I-startdate
2010,CD,I-startdate
and,CC,O
is,VBZ,O
subject,JJ,O
to,TO,O
renewal,VB,O
thereafter,RB,O
under,IN,O
mutually,RB,O
agreed,VBN,O
terms,NNS,O
and,CC,O
conditions,NNS,O
by,IN,O
the,DT,O
Lessor,NNP,O
and,CC,O
the,DT,O
Lessee,NNP,O
with,IN,O
an,DT,O
enhancement,NN,O
of,IN,O
5,CD,O
in,IN,O
the,DT,O
monthly,JJ,O
rent,NN,O
SOS,NNP,O
RENT,NNP,O
The,DT,O
monthly,JJ,O
rent,NN,O
payable,JJ,O
by,IN,O
the,DT,O
Lessee,NNP,O
to,TO,O
the,DT,O
LESSOR,NNP,O
for,IN,O
the,DT,O
Schedule,NNP,O
Property,NNP,O
shall,MD,O
be,VB,O
Rs,NNP,O
9,CD,O
0,CD,O
Nine,NNP,O
thousand,CD,O
and,CC,O
two,CD,O
hundred,VBD,O
rupees,NNS,O
only,RB,O
This,DT,O
amount,NN,O
shall,MD,O
be,VB,O
paid,VBN,O
every,DT,O
month,NN,O
within,IN,O
tenth,JJ,O
day,NN,O
of,IN,O
subsequent,JJ,O
month,NN,O
SOS,NNP,O
ELECTRICITY,NNP,O
AND,NNP,O
WATER,NNP,O
CHARGES,NNP,O
The,DT,O
Lessee,NNP,O
shall,MD,O
pay,VB,O
the,DT,O
Electricity,NNP,O
charges,VBZ,O
to,TO,O
the,DT,O
concerned,VBN,O
department,NN,O
regularly,RB,O
SOS,NNP,O
INTERNAL,NNP,O
MAINTENANCE,NNP,O
The,DT,O
Lessee,NNP,O
shall,MD,O
maintain,VB,O
the,DT,O
Schedule,NNP,O
Property,NNP,O
in,IN,O
a,DT,O
state,NN,O
of,IN,O
good,JJ,O
order,NN,O
and,CC,O
condition,NN,O
and,CC,O
shall,MD,O
not,RB,O
cause,VB,O
any,DT,O
damage,NN,O
or,CC,O
disfigurement,NN,O
to,TO,O
the,DT,O
schedule,NN,O
property,NN,O
there,RB,O
in,IN,O
always,RB,O
expecting,VBG,O
fair,JJ,O
wear,NN,O
and,CC,O
tear,JJ,O
SOS,NNP,O
LIABLE,NNP,O
FOR,NNP,O
DAMAGES,NNP,O
It,PRP,O
is,VBZ,O
agreed,VBN,O
that,IN,O
any,DT,O
damages,NNS,O
caused,VBN,O
by,IN,O
the,DT,O
Lessee,NNP,O
in,IN,O
the,DT,O
Schedule,NNP,O
Property,NNP,O
shall,MD,O
be,VB,O
made,VBN,O
good,JJ,O
by,IN,O
the,DT,O
Lessee,NNP,O
promptly,RB,O
SOS,NNP,O
USER,NNP,O
The,DT,O
Schedule,NNP,O
Property,NNP,O
shall,MD,O
be,VB,O
used,VBN,O
by,IN,O
the,DT,O
Lessee,NNP,O
only,RB,O
for,IN,O
residential,JJ,O
purpose,NN,O
and,CC,O
shall,MD,O
not,RB,O
use,VB,O
or,CC,O
permit,VB,O
the,DT,O
same,JJ,O
for,IN,O
any,DT,O
business,NN,O
or,CC,O
occupation,NN,O
or,CC,O
any,DT,O
unlawful,JJ,O
purpose,NN,O
SOS,NNP,O
DEPOSIT,NNP,O
The,DT,O
Lessee,NNP,O
has,VBZ,O
paid,VBN,O
a,DT,O
sum,NN,O
of,IN,O
Rs,NNP,O
80,CD,O
0,CD,O
Rs,NNP,B-value
Eighty,NNP,I-value
thousand,IN,I-value
only,RB,O
by,IN,O
way,NN,O
of,IN,O
cash,NN,O
as,IN,O
Security,NNP,O
Deposit,NNP,O
The,DT,O
same,JJ,O
amount,NN,O
shall,MD,O
be,VB,O
refundable,JJ,O
by,IN,O
the,DT,O
Lessor,NNP,O
to,TO,O
the,DT,O
Lessee,NNP,O
without,IN,O
any,DT,O
interest,NN,O
at,IN,O
the,DT,O
time,NN,O
of,IN,O
vacating,VBG,O
the,DT,O
Schedule,NNP,O
Premises,NNP,O
SOS,NNP,O
TERMINATION,NNP,O
OF,NNP,O
LEASE,NNP,O
Either,NNP,O
party,NN,O
may,MD,O
give,VB,O
one,CD,O
month,NN,O
notice,NN,O
in,IN,O
writing,VBG,O
to,TO,O
terminate,VB,O
this,DT,O
Lease,NNP,O
agreement,NN,O
SOS,NNP,O
Notwithstanding,NNP,O
what,WP,O
is,VBZ,O
stated,VBN,O
above,IN,O
the,DT,O
agreement,NN,O
shall,MD,O
be,VB,O
revoked,VBN,O
by,IN,O
the,DT,O
Lessor,NNP,O
if,IN,O
the,DT,O
Lessee,NNP,O
is,VBZ,O
in,IN,O
default,NN,O
in,IN,O
the,DT,O
payment,NN,O
of,IN,O
the,DT,O
rent,NN,O
and,CC,O
or,CC,O
other,JJ,O
charges,NNS,O
three,CD,O
months,NNS,O
after,IN,O
the,DT,O
same,JJ,O
have,VBP,O
fallen,VBN,O
due,JJ,O
or,CC,O
if,IN,O
the,DT,O
Lessee,NNP,O
commits,VBZ,O
breach,NN,O
of,IN,O
any,DT,O
terms,NNS,O
and,CC,O
conditions,NNS,O
of,IN,O
this,DT,O
agreement,NN,O
SOS,NNP,O
SCHEDULE,NNP,O
PROPERTY,NNP,O
SOS,NNP,O
Fourth,NNP,O
Floor,NNP,O
of,IN,O
the,DT,O
residential,JJ,O
premises,NNS,O
situated,VBN,O
at,IN,O
HNO,NNP,O
407,CD,O
A,NNP,O
T,NNP,O
C,NNP,O
Palya,NNP,O
Main,NNP,O
Road,NNP,O
Ram,NNP,O
murthy,NN,O
nagar,NN,O
Bangalore,NNP,O
560037,CD,O
Consisting,NNP,O
of,IN,O
three,CD,O
Bedrooms,NNP,O
hall,NN,O
kitchen,VBD,O
two,CD,O
attached,JJ,O
Toilet,NNP,O
and,CC,O
Bathrooms,NNP,O
SOS,NNP,O
Fittings,NNP,O
and,CC,O
Fixtures,NNP,O
SOS,NNP,O
SOS,NNP,O
SOS,NNP,O
In,IN,O
WITNESS,NNP,O
WHEREOF,NNP,O
the,DT,O
parties,NNS,O
have,VBP,O
executed,VBN,O
this,DT,O
agreement,NN,O
in,IN,O
the,DT,O
presence,NN,O
of,IN,O
the,DT,O
following,JJ,O
witnesses,NNS,O
on,IN,O
the,DT,O
day,NN,O
month,NN,O
and,CC,O
year,NN,O
as,IN,O
